Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
52,"CB Stapleton, CE Hughes","Mixed reality and experiential movie trailers: Combining emotions and immersion to innovate entertainment marketing",2005,"… of 2005 International Conference on Human …","cs.ucf.edu","http://www.cs.ucf.edu/~ceh/Publications/Papers/Content/SIMCHI05StapletonHughes.pdf","https://scholar.google.com/scholar?cites=14995301233050353598&as_sdt=2005&sciodt=0,5&hl=en",995,"2023-12-13 12:37:33","PDF","","","",,,,,52,2.89,26,2,18,"… This paper describes the process and the purpose of innovating Mixed Reality technology to create an Experiential Movie Trailer. We discuss the creative means by which …","http://www.cs.ucf.edu/~ceh/Publications/Papers/Content/SIMCHI05StapletonHughes.pdf","https://scholar.google.com/scholar?q=related:vn_x3wUDGtAJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
51,"L Kent, C Snider, J Gopsill, B Hicks","Mixed reality in design prototyping: A systematic review",2021,"Design Studies","Elsevier","https://www.sciencedirect.com/science/article/pii/S0142694X21000570","https://scholar.google.com/scholar?cites=16204700361252115290&as_sdt=2005&sciodt=0,5&hl=en",25,"2023-12-13 12:37:33","HTML","","","",,,,,51,25.50,13,4,2,"… Within this trend, the emerging field of Mixed Reality … Mixed Reality. Through a systematic review of 108 publications, this paper presents a classification of the benefits of Mixed Reality …","https://www.sciencedirect.com/science/article/pii/S0142694X21000570","https://scholar.google.com/scholar?q=related:WpMTVB-p4uAJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
51,"JS Ruthberg, G Tingle, L Tan, L Ulrey…","Mixed reality as a time-efficient alternative to cadaveric dissection",2020,"Medical …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/0142159X.2020.1762032","https://scholar.google.com/scholar?cites=4734674033560599878&as_sdt=2005&sciodt=0,5&hl=en",196,"2023-12-13 12:37:33","","10.1080/0142159X.2020.1762032","","",,,,,51,17.00,10,5,3,"… The goal of the present study is to determine whether the mixed reality platform HoloAnatomy represents an effective and time-efficient modality to learn anatomy when compared to …","","https://scholar.google.com/scholar?q=related:Rj2lufLwtEEJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
51,"ME Hudson, KS Voytecki…","Mixed-reality teaching experiences improve preservice special education students",2018,"Journal for Virtual Worlds …","jvwr-ojs-utexas.tdl.org","https://jvwr-ojs-utexas.tdl.org/jvwr/article/view/7308","https://scholar.google.com/scholar?cites=7662156136458848852&as_sdt=2005&sciodt=0,5&hl=en",284,"2023-12-13 12:37:33","","","","",,,,,51,10.20,17,3,5,"… The mixed-reality classroom, as presented with the Mursion technology, is a place where … Therefore, the purpose of this research study was to explore the effects of mixed-reality …","https://jvwr-ojs-utexas.tdl.org/jvwr/index.php/jvwr/article/download/7308/6426","https://scholar.google.com/scholar?q=related:VIo1B2lyVWoJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
51,"F Fotouhi-Ghazvini, RA Earnshaw…","From E-Learning to M-Learning-the use of Mixed Reality Games as a new Educational Paradigm.",2011,"Int. J. Interact. Mob …","researchgate.net","https://www.researchgate.net/profile/Peter-Excell/publication/220063173_From_E-Learning_to_M-Learning-The_use_of_Mixed_Reality_Games_as_a_New_Educational_Paradigm/links/004635328602573051000000/From-E-Learning-to-M-Learning-The-use-of-Mixed-Reality-Games-as-a-New-Educational-Paradigm.pdf","https://scholar.google.com/scholar?cites=12919572042863271564&as_sdt=2005&sciodt=0,5&hl=en",440,"2023-12-13 12:37:33","PDF","","","",,,,,51,4.25,17,3,12,"… mixed reality definition is on real world and virtual world objects superimpose. Reference [37] studied mixed reality … According to this research a mixed reality system could have multiple …","https://www.researchgate.net/profile/Peter-Excell/publication/220063173_From_E-Learning_to_M-Learning-The_use_of_Mixed_Reality_Games_as_a_New_Educational_Paradigm/links/004635328602573051000000/From-E-Learning-to-M-Learning-The-use-of-Mixed-Reality-Games-as-a-New-Educational-Paradigm.pdf","https://scholar.google.com/scholar?q=related:jN7ueFKKS7MJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
51,"N Yannier, KR Koedinger, SE Hudson","Learning from mixed-reality games: Is shaking a tablet as effective as physical observation?",2015,"Proceedings of the 33rd Annual …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2702123.2702397","https://scholar.google.com/scholar?cites=18361038755644593824&as_sdt=2005&sciodt=0,5&hl=en",450,"2023-12-13 12:37:33","","10.1145/2702123.2702397","","",,,,,51,6.38,17,3,8,"… To do so, we selected out the subset children in both virtual and mixed reality groups who … The results revealed that even for this subset there was still a significant effect of mixed reality (…","https://dl.acm.org/doi/pdf/10.1145/2702123.2702397","https://scholar.google.com/scholar?q=related:oFZgoXeDz_4J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
51,"KE Ammari, A Hammad","Collaborative BIM-based markerless mixed reality framework for facilities maintenance",2014,"… in Civil and Building Engineering (2014)","ascelibrary.org","https://ascelibrary.org/doi/abs/10.1061/9780784413616.082","https://scholar.google.com/scholar?cites=9289742122484939384&as_sdt=2005&sciodt=0,5&hl=en",480,"2023-12-13 12:37:33","","10.1061/9780784413616.082","","",,,,,51,5.67,26,2,9,"… Mixed Reality (MR) as visualization technique. In addition, the paper discusses the MR components and taxonomy for AEC/FM. At last, a prototype system is implemented and a case …","https://itc.scix.net/pdfs/w78-2014-paper-082.pdf","https://scholar.google.com/scholar?q=related:eLqywT3L64AJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
51,"S Hauze, J Marshall","Validation of the instructional materials motivation survey: Measuring student motivation to learn via mixed reality nursing education simulation",2020,"International Journal on E-Learning","learntechlib.org","https://www.learntechlib.org/p/187329/","https://scholar.google.com/scholar?cites=5593868859344165193&as_sdt=2005&sciodt=0,5&hl=en",591,"2023-12-13 12:37:33","","","","",,,,,51,17.00,26,2,3,"… The findings reported extend previous validation evidence by validating the instrument with mixed reality instructional simulation. These findings demonstrate the agnostic nature of the …","","https://scholar.google.com/scholar?q=related:SRlUCRdqoU0J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
50,"S Wu, L Hou, GK Zhang, H Chen","Real-time mixed reality-based visual warning for construction workforce safety",2022,"Automation in Construction","Elsevier","https://www.sciencedirect.com/science/article/pii/S092658052200125X","https://scholar.google.com/scholar?cites=1329785662741639197&as_sdt=2005&sciodt=0,5&hl=en",131,"2023-12-13 12:37:33","HTML","","","",,,,,50,50.00,13,4,1,"… While the state-of-the-art extended reality research has led to pleasing outcomes in terms of … Mixed Reality (MR) offers a visualisation method that can merge the virtual world with the …","https://www.sciencedirect.com/science/article/pii/S092658052200125X","https://scholar.google.com/scholar?q=related:HXAfxwNZdBIJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
50,"R Monterubbianesi, V Tosco, F Vitiello, G Orilisi…","Augmented, virtual and mixed reality in dentistry: a narrative review on the existing platforms and future challenges",2022,"Applied Sciences","mdpi.com","https://www.mdpi.com/2076-3417/12/2/877","https://scholar.google.com/scholar?cites=3106215924080148512&as_sdt=2005&sciodt=0,5&hl=en",143,"2023-12-13 12:37:33","HTML","","","",,,,,50,50.00,10,5,1,"… of Augmented Reality, Virtual Reality and Mixed Reality in … Augmented Reality, Virtual Reality and Mixed Reality represent … Augmented Reality and Virtual Reality and can also be …","https://www.mdpi.com/2076-3417/12/2/877","https://scholar.google.com/scholar?q=related:IIB17ux-GysJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
50,"M White, P Petridis, F Liarokapis…","Multimodal mixed reality interfaces for visualizing digital heritage",2007,"International Journal of …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1260/1478-0771.5.2.322","https://scholar.google.com/scholar?cites=4661007051579211136&as_sdt=2005&sciodt=0,5&hl=en",437,"2023-12-13 12:37:33","","10.1260/1478-0771.5.2.322","","",,,,,50,3.13,13,4,16,"… Mixed reality interfaces, interaction techniques and … reality by introducing two new terms called mixed reality (MR) and augmented virtuality (AV).We aim to explore this mixed reality and …","https://journals.sagepub.com/doi/pdf/10.1260/1478-0771.5.2.322","https://scholar.google.com/scholar?q=related:gD345Dc5r0AJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
50,"S DiVerdi, T Hollerer","Groundcam: A tracking modality for mobile mixed reality",2007,"2007 IEEE Virtual Reality Conference","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4161008/","https://scholar.google.com/scholar?cites=400242292867812721&as_sdt=2005&sciodt=0,5&hl=en",483,"2023-12-13 12:37:33","","","","",,,,,50,3.13,25,2,16,"… mixed reality applications, including outdoor mobile augmented reality and indoor virtual reality. … Anywhere Augmentation, by reducing the barriers to entry for mixed reality applications. …","https://ieeexplore.ieee.org/iel5/4160976/4160977/04161008.pdf","https://scholar.google.com/scholar?q=related:cU15qj7yjQUJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
50,"ME Hudson, KS Voytecki, TL Owens…","Preservice teacher experiences implementing classroom management practices through mixed-reality simulations",2019,"Rural Special …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/8756870519841421","https://scholar.google.com/scholar?cites=11902547812036915051&as_sdt=2005&sciodt=0,5&hl=en",526,"2023-12-13 12:37:33","","10.1177/8756870519841421","","",,,,,50,12.50,13,4,4,"The effects of mixed-reality teaching experiences on participants’ perceptions of their classroom management ability are evaluated using a mixed-methods design. Mursion, a …","https://journals.sagepub.com/doi/full/10.1177/8756870519841421","https://scholar.google.com/scholar?q=related:ay-QMixYLqUJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
50,"V Paelke, K Nebe","Integrating agile methods for mixed reality design space exploration",2008,"Proceedings of the 7th ACM conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1394445.1394471","https://scholar.google.com/scholar?cites=4989374800619781423&as_sdt=2005&sciodt=0,5&hl=en",568,"2023-12-13 12:37:33","","10.1145/1394445.1394471","","",,,,,50,3.33,25,2,15,"… Mixed reality – the close coupling of real world objects with … usability engineering and mixed reality development techniques … are enhanced with mixed reality functionality. Experiences …","https://dl.acm.org/doi/pdf/10.1145/1394445.1394471","https://scholar.google.com/scholar?q=related:Lz06QvLRPUUJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
50,"T Toyama, D Sonntag, A Dengel, T Matsuda…","A mixed reality head-mounted text translation system using eye gaze input",2014,"Proceedings of the 19th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2557500.2557528","https://scholar.google.com/scholar?cites=14429819815261602999&as_sdt=2005&sciodt=0,5&hl=en",718,"2023-12-13 12:37:33","","10.1145/2557500.2557528","","",,,,,50,5.56,10,5,9,"… into the context of translation help in mixed reality settings. Also motivated by previous findings … the passive eye gaze input idea to active eye gaze user input in the mixed reality realm. …","https://dl.acm.org/doi/pdf/10.1145/2557500.2557528","https://scholar.google.com/scholar?q=related:t4SPZasEQcgJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
49,"R Du, D Li, A Varshney","Geollery: A mixed reality social media platform",2019,"proceedings of the 2019 CHI conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3290605.3300915","https://scholar.google.com/scholar?cites=14128052475112516112&as_sdt=2005&sciodt=0,5&hl=en",63,"2023-12-13 12:37:33","","10.1145/3290605.3300915","","",,,,,49,12.25,16,3,4,"… ABSTRACT We present Geollery, an interactive mixed reality social media platform for creating, sharing, and exploring geotagged information. Geollery introduces a real-time pipeline …","https://dl.acm.org/doi/pdf/10.1145/3290605.3300915","https://scholar.google.com/scholar?q=related:EOooW9_sEMQJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
49,"MI Dascalu, A Moldoveanu…","Mixed reality to support new learning paradigms",2014,"2014 18th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6982498/","https://scholar.google.com/scholar?cites=1571298286010559509&as_sdt=2005&sciodt=0,5&hl=en",183,"2023-12-13 12:37:33","","","","",,,,,49,5.44,16,3,9,"Mixed reality (MR) concepts gained significant importance in recent years, tending to be more and more domain-specific. The current paper presents a survey on MR educational …","https://ieeexplore.ieee.org/iel7/6961601/6982378/06982498.pdf","https://scholar.google.com/scholar?q=related:FezWTXdfzhUJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
49,"R Wetzel, T Rodden, S Benford","Developing ideation cards for mixed reality game design",2017,"Transactions of the Digital Games …","todigra.org","http://todigra.org/index.php/todigra/article/view/73","https://scholar.google.com/scholar?cites=15201171029429160692&as_sdt=2005&sciodt=0,5&hl=en",264,"2023-12-13 12:37:33","","","","",,,,,49,8.17,16,3,6,"… In this paper, we describe the iterative development of the Mixed Reality Game Cards over the course of six studies. The final version of the cards constitutes a helpful tool for future …","http://todigra.org/index.php/todigra/article/download/73/121","https://scholar.google.com/scholar?q=related:9IoVE4No9dIJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
49,"M Sareika, D Schmalstieg","Urban sketcher: Mixed reality on site for urban planning and architecture",2007,"… on mixed and augmented reality","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/4538821/","https://scholar.google.com/scholar?cites=8174837114798164441&as_sdt=2005&sciodt=0,5&hl=en",304,"2023-12-13 12:37:33","","","","",,,,,49,3.06,25,2,16,"… In the research project IPCity, we are investigating the use of Mixed Reality (MR) tools in urban … alter the perceived reality by sketching on canvases in a video seeYthrough augmented …","https://ieeexplore.ieee.org/iel5/4509974/4538818/04538821.pdf","https://scholar.google.com/scholar?q=related:2Uk5NAvbcnEJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
49,"M Wu, SL Dai, C Yang","Mixed reality enhanced user interactive path planning for omnidirectional mobile robot",2020,"Applied Sciences","mdpi.com","https://www.mdpi.com/2076-3417/10/3/1135","https://scholar.google.com/scholar?cites=15766613458590586133&as_sdt=2005&sciodt=0,5&hl=en",456,"2023-12-13 12:37:33","","","","",,,,,49,16.33,16,3,3,"… of an omnidirectional mobile robot based on mixed reality. Most research on mobile robots is carried … First, an interactive interface is presented in the mixed reality device HoloLens. The …","https://www.mdpi.com/2076-3417/10/3/1135/pdf","https://scholar.google.com/scholar?q=related:FVUvzmdDztoJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
