Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"HC Reinbach, T Bjørner, T Skov…","Photo Analysis for Characterizing Food-Related Behavior and Photo Elicitation to Set-Up a Mixed Reality Environment for Social Eating Among Older Adults Living at …",2022,"… Conference on Human …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-17902-0_36","",113,"2023-12-13 11:24:03","","10.1007/978-3-031-17902-0_36","","",,,,,0,0.00,0,4,1,"… be used to design an eating environment in mixed reality for older solitary adults. This study is … -related behavior and preferences in a mixed reality environment. Further, we outline both …","","https://scholar.google.com/scholar?q=related:PCeXR32GDNcJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"D Omary, G Mehta","Mixed Reality Tailored to the Visually-Impaired",2022,"2022 IEEE 15th Dallas Circuit And System …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9845506/","",114,"2023-12-13 11:24:03","","","","",,,,,0,0.00,0,2,1,"The goal of the proposed device and software architecture is to apply the functionality of Mixed Reality (MR) in order to make a virtual environment that is more accessible to the visually-…","","https://scholar.google.com/scholar?q=related:4AP0-RIZTMAJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"J Hatzl, D Böckler, K Meisenbacher, A Barb…","Mixed Reality in Vascular Surgery-a Scoping Review",2022,"Zentralblatt fur …","europepmc.org","https://europepmc.org/article/med/36220066","",122,"2023-12-13 11:24:03","","","","",,,,,0,0.00,0,5,1,"Background ""Mixed reality""(MR) allows the projection of virtual objects into the user's field of view through a head-mounted display (HMD). In the interventional and surgical treatment of …","","https://scholar.google.com/scholar?q=related:qSMfWIyPQtEJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"K Phelan","Exposing Layers: A Behind-the-Scrim Look at Choreography in Mixed Reality Environments",2022,"","search.proquest.com","https://search.proquest.com/openview/a6006366d0cb93b707bb709df52fce98/1?pq-origsite=gscholar&cbl=18750&diss=y","",123,"2023-12-13 11:24:03","HTML","","","",,,,,0,0.00,0,1,1,"… I will use the term mixed reality environment, as Popat defines, to refer to the quality of the work that stretches and collaborates between the physical and digital dimensions (Popat, 2016…","https://search.proquest.com/openview/a6006366d0cb93b707bb709df52fce98/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:rJv5NjeIScAJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"P Golański, M Szczekala, M Roguszewski","Analysis of the 3D Object Reconstruction Accuracy in an Mi-17 Mixed Reality Simulator",2021,"Conference on Automation","Springer","https://link.springer.com/chapter/10.1007/978-3-030-74893-7_14","",124,"2023-12-13 11:24:03","","10.1007/978-3-030-74893-7_14","","",,,,,0,0.00,0,3,2,"… The article is devoted to the interaction of a human with mixed reality systems. Mixed Reality (MR) allows for the integration of real world with a virtual world – real objects with computer-…","","https://scholar.google.com/scholar?q=related:G1feG6iomZMJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"S Gràcia D'Antonio","Mixed Reality system to study deformable objects: Breast Cancer application",2021,"","diposit.ub.edu","https://diposit.ub.edu/dspace/handle/2445/178401","",125,"2023-12-13 11:24:03","","","","",,,,,0,0.00,0,1,2,"… This project focuses on the use of a Mixed Reality system to improve the accuracy in placing the static hologram of the tumor and, to implement a dynamical hologram when deformation …","https://diposit.ub.edu/dspace/bitstream/2445/178401/1/TFG_BE_Gr%C3%A0cia_Silvana.pdf","https://scholar.google.com/scholar?q=related:qCzr5TsACuoJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"SIA Track, C Peters, C Li, F Yang, V Avramova…","Investigating Social Distances between Humans, Virtual Humans and Virtual Robots in Mixed Reality",,"academia.edu","","https://www.academia.edu/download/99575754/p2247.pdf","",131,"2023-12-13 11:24:03","PDF","","","",,,,,0,0.00,0,6,,"… in mixed reality thus far indicate that humans adopt social zones with artificial agents that are similar in manner to human-human social interactions and interactions in virtual reality. …","https://www.academia.edu/download/99575754/p2247.pdf","https://scholar.google.com/scholar?q=related:feFrYbOAB7kJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"Y Dan, Z Shen, Y Lin, Y Zhu, J Xiao","The Development of Design Support System for Public Participation of Community Public Space Design Using Mixed Reality",,"papers.cumincad.org","","https://papers.cumincad.org/data/works/att/ecaade2021_240.pdf","",132,"2023-12-13 11:24:03","PDF","","","",,,,,0,0.00,0,5,,"… The advancement of computer graphics brings possibilities to suppress this barrier, especially for the emergence of Mixed Reality (MR). In this research, we used MR technology to …","https://papers.cumincad.org/data/works/att/ecaade2021_240.pdf","https://scholar.google.com/scholar?q=related:4Q_6f5v7KbAJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"ED Gundel","… EFFECT OF EMOTIONAL AWARENESS EXERCISES ON ADAPTIVENESS IN COPING AND EMPATHY WITH PRE-SERVICE TEACHERS IN MIXED REALITY …",,"researchgate.net","","https://www.researchgate.net/profile/Jody-Piro-2/publication/369693910_THE_EFFECT_OF_EMOTIONAL_AWARENESS_EXERCISES_ON_ADAPTIVENESS_IN_COPING_AND_EMPATHY_WITH_PRE-SERVICE_TEACHERS_IN_MIXED_REALITY_SIMULATIONS/links/64285b58315dfb4ccec554de/The-Effect-of-Emotional-Awareness-Exercises-on-Adaptiveness-in-Coping-and-Empathy-with-Pre-Service-Teachers-in-Mixed-Reality-Simulations.pdf","",133,"2023-12-13 11:24:03","PDF","","","",,,,,0,0.00,0,1,,"… The use of mixed reality simulators such as Mursion® (2016) … Mixed reality simulators not only provide pre-service … using a mixed reality simulator through a convergent parallel mixed …","https://www.researchgate.net/profile/Jody-Piro-2/publication/369693910_THE_EFFECT_OF_EMOTIONAL_AWARENESS_EXERCISES_ON_ADAPTIVENESS_IN_COPING_AND_EMPATHY_WITH_PRE-SERVICE_TEACHERS_IN_MIXED_REALITY_SIMULATIONS/links/64285b58315dfb4ccec554de/The-Effect-of-Emotional-Awareness-Exercises-on-Adaptiveness-in-Coping-and-Empathy-with-Pre-Service-Teachers-in-Mixed-Reality-Simulations.pdf","https://scholar.google.com/scholar?q=related:NFw5eaL98cEJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"A Vaze","CuriosityXR: Contextualizing Learning through Immersive Mixed Reality Experiences Beyond the Classroom",2023,"","openresearch.ocadu.ca","https://openresearch.ocadu.ca/id/eprint/4055/","",135,"2023-12-13 11:24:03","","","","",,,,,0,0.00,0,1,1,"… I explore the use of Mixed Reality (MR) to build a context-aware system that can support learners’ curiosity and improve knowledge recall. I design and build “Curiosity XR,” an …","","https://scholar.google.com/scholar?q=related:oJrzKKTpte4J:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"S Cortesi, A Hasse, M Eigen, PM Maddens Toscano…","Youth and Extended Reality: An Initial Exploration of Augmented, Virtual, and Mixed Realities",2021,"","dash.harvard.edu","https://dash.harvard.edu/handle/1/37369907","",136,"2023-12-13 11:24:03","","","","",,,,,0,0.00,0,5,2,"… already existing aspects of augmented reality (AR), virtual reality (VR) and mixed reality (MR) into one … Users can create videos, holograms and more using mixed reality formats. …","https://dash.harvard.edu/bitstream/handle/1/37369907/YaM_Youth%20and%20Extended%20Reality_October%202021_FINAL_Rev.pdf?isAllowed=y&sequence=4","https://scholar.google.com/scholar?q=related:nSoipUkU2-YJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"R Awad, M Desai","Augmented and Mixed Reality Imaging in Endovascular Procedures: Futuristic but Will It Be Adopted by All?",2021,"European Journal of Vascular and Endovascular …","ejves.com","https://www.ejves.com/article/S1078-5884(21)00166-0/abstract","",138,"2023-12-13 11:24:03","","","","",,,,,0,0.00,0,2,2,"… , enhancing reality with superimposed information. Mixed reality, also known as merged reality, rep… HoloLens is a pair of mixed reality smartglasses, using a head mounted display unit …","https://www.ejves.com/article/S1078-5884(21)00166-0/pdf","https://scholar.google.com/scholar?q=related:JV-6HFosob8J:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"W Sinlapanuntakul, K Skilton, JN Mathew, A Collard…","Assessing Mixed Reality Voice Dictation with Background Noise",2021,"","commons.erau.edu","https://commons.erau.edu/db-srs/2021/poster-session-two/4/","",139,"2023-12-13 11:24:03","","","","",,,,,0,0.00,0,5,2,"… • The Microsoft HoloLens 2 (Figure 1) is a mixed reality headset that overlays virtual information over a real-world environment. • Mixed reality use is growing among many domains, …","https://commons.erau.edu/cgi/viewcontent.cgi?article=1180&context=db-srs","https://scholar.google.com/scholar?q=related:45e8g-PxQeoJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"A Javanbakht, S Madaboosi…","A Platform for Exposure Therapy and Telemedicine, Using Mixed Reality Technology",2021,"Biological …","biologicalpsychiatryjournal.com","https://www.biologicalpsychiatryjournal.com/article/S0006-3223(21)01050-7/abstract","",151,"2023-12-13 11:24:03","","","","",,,,,0,0.00,0,3,2,"Background Exposure therapy is the most effective treatment for specific phobias, social phobia, OCD, and PTSD. Even though exposure therapy is effective, only a third of the patients …","","https://scholar.google.com/scholar?q=related:UtnvsbuaKKIJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"M Safi, J Chung","Use of Augmented and Virtual Reality for Enhancement of Aerospace Cabin and Cockpit Experience",2021,"… Studies: Using Augmented Reality and Virtual Reality …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-72781-9_6","",160,"2023-12-13 11:24:03","","10.1007/978-3-030-72781-9_6","","",,,,,0,0.00,0,2,2,"… a wide variety of research initiatives including Mixed Reality (MR) simulation and aircraft interiors. MR is a term used to describe Augmented Reality (AR), Virtual Reality (VR), and their …","","https://scholar.google.com/scholar?q=related:2ZnBCc-NgrAJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"SC Villa, SD Craig, D Zakhidov…","Utilizing a Learning Strategy Analysis to Determine a System's Potential Impact on Student Learning: The Augmented-Reality Emotive Virtual Patient System Platform",2021,"Proceedings of the …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/1071181321651253","",173,"2023-12-13 11:24:03","","10.1177/1071181321651253","","",,,,,0,0.00,0,4,2,"… , an augmented reality platform that teaches medical students doctor-patient communication skills. The Emotive Virtual Patient System is a complex mixed reality platform that includes …","https://journals.sagepub.com/doi/pdf/10.1177/1071181321651253","https://scholar.google.com/scholar?q=related:UVdMAK_msv8J:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"MI Malik, A Sirek","Immersive Extended Reality use in Medical Education with Implications for Remote and Space Medicine Training",2021,"University of Western Ontario Medical Journal","ojs.lib.uwo.ca","https://ojs.lib.uwo.ca/index.php/uwomj/article/view/13988","",183,"2023-12-13 11:24:03","","","","",,,,,0,0.00,0,2,2,"… Current applications of virtual, augmented, and mixed reality technology in medical … temporal bone anatomy using mixed reality (HoloLens): development of a mixed reality 370 …","https://ojs.lib.uwo.ca/index.php/uwomj/article/download/13988/11590","https://scholar.google.com/scholar?q=related:LnIIKJ8U158J:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"L Bennett, R Jowallah","A CASE FOR IMPLEMENTATION OF EXTENDED REALITY IN EARLY CHILDHOOD EDUCATION",2021,"Using Mobiles in Early Childhood and …","books.google.com","https://books.google.com/books?hl=en&lr=&id=ji4PEAAAQBAJ&oi=fnd&pg=PA111&dq=mixed+reality&ots=djth3ltSiO&sig=Wg5hvubiDzAc2RPkqC296i5gInY","",186,"2023-12-13 11:24:03","","","","",,,,,0,0.00,0,2,2,"… reality encompasses the continuum of the realities and include augmented reality (AR), VR, and mixed reality (MR… Figure 7.1 provides a brief overview on each reality. In this chapter the …","","https://scholar.google.com/scholar?q=related:LAhcs-c0jvIJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"A Markov","Extention of Creative Approaches Visual Artists by Augmented Reality (AR)",2021,"Cultural and Historical Heritage: Preservation …","sci-gems.math.bas.bg","http://sci-gems.math.bas.bg:8080/jspui/handle/10525/4174","",187,"2023-12-13 11:24:03","","","","",,,,,0,0.00,0,1,2,"… Most modern smart devices are now able to provide Augmented Reality (AR) experiences. … augmented reality (AR), virtual reality (VR), mixed reality (MR) or generalize Extended Reality …","http://sci-gems.math.bas.bg:8080/jspui/bitstream/10525/4174/1/18-KIN-7-1-2021.pdf","https://scholar.google.com/scholar?q=related:J_wHMgDSgfoJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"U Gruenefeld, J Auda, F Mathis, M Khamis…","1st Workshop on Prototyping Cross-Reality Systems",,"sven-mayer.com","","https://sven-mayer.com/wp-content/uploads/2023/03/gruenefeld2022workshop.pdf","",188,"2023-12-13 11:24:03","PDF","","","",,,,,0,0.00,0,5,,"… His research focuses around upcoming social challenges for mixed reality technology and how to embed XR into the fabric of our daily lives (www.gugenheimer.com). Sven Mayer is an …","https://sven-mayer.com/wp-content/uploads/2023/03/gruenefeld2022workshop.pdf","https://scholar.google.com/scholar?q=related:67ipQ-4bPpIJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"M Deveci, T Kerst, J Simonen…","An optical metrology system for fully automated waveguide image quality measurements",2023,"… Virtual, and Mixed Reality …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12449/124491I/An-optical-metrology-system-for-fully-automated-waveguide-image-quality/10.1117/12.2644852.short","",191,"2023-12-13 11:24:03","","10.1117/12.2644852.short","","",,,,,0,0.00,0,4,1,"An immersive augmented reality experience requires adapting the display/optical engine to the human visual system, which introduces many measurement and testing challenges. Near…","","https://scholar.google.com/scholar?q=related:TDphd1h0fcgJ:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
0,"S Chowdhury, MA Schnabel, TTS Lo","Metaverse in co-virtual city design",2023,"Frontiers in Virtual Reality","frontiersin.org","https://www.frontiersin.org/articles/10.3389/frvir.2023.1166107/full","",194,"2023-12-13 11:24:03","HTML","10.3389/frvir.2023.1166107","","",,,,,0,0.00,0,3,1,"… -reality: Resonance-In-Sight, a mixed-reality art installation,” explores how mixed reality can be … Crolla and Goepel describe creating a mixed-reality art installation that allows visitors to …","https://www.frontiersin.org/articles/10.3389/frvir.2023.1166107/full","https://scholar.google.com/scholar?q=related:c8neJ_BEza8J:scholar.google.com/&scioq=mixed+reality&hl=en&as_sdt=0,5&as_ylo=2021&as_yhi=2023"
